cust_id,name,tier,email,phone,card_last4,ssn_hash,location,household_id,tenure_months,annual_spend_usd,preferred_channel,digital_affinity,support_dependence,patience,spend_propensity,travel_intensity,n_journeys,n_events,churned_30d,churn_probability,risk_segment
CUST_PREMIUM_001589,Rei Anderson,Green,anderson.rei@northstar.org,+1 (469) 421-7372,8818,b2565dcdac,"Tokyo, Japan",HH_SINGLE_000588,31,3669.99,app,0.5678,0.5702,0.0359,0.5619,0.4874,4,7,True,0.1656,low
CUST_PREMIUM_001590,Avery Wilson,Green,avery.wilson@harbor.example,+1 (202) 392-5291,9834,68cc22f1fb,"Washington, DC",HH_SINGLE_000589,36,4275.67,web,0.1498,0.9485,0.0339,0.8746,0.8017,4,4,True,0.1608,low
CUST_PREMIUM_001591,Noah Rivera,Platinum,rivera.noah@vectorlabs.co,+1 (305) 385-3210,8637,71757ff447,"Miami, FL",HH_00196,108,39055.92,app,0.3405,0.4021,0.4193,0.2746,0.3289,14,18,False,0.2273,medium
CUST_PREMIUM_001592,Lucas Khan,Platinum,lucaskhan@bluepeak.co,+1 (404) 455-1129,3020,e365095d0d,"Atlanta, GA",HH_SINGLE_000591,69,56167.17,in_person,0.2589,0.9919,0.0686,0.5596,0.5344,7,13,True,0.2624,medium
CUST_PREMIUM_001593,Alejandro Reed,Green,alejandroreed@capital-demo.org,+1 (404) 492-9048,3286,f4b8814c6f,"Atlanta, GA",HH_SINGLE_000592,71,15402.88,in_person,0.3266,0.1737,0.4103,0.2095,0.3699,11,15,False,0.1877,low
CUST_PREMIUM_001594,Meera Gupta,Green,meeragupta@orchardmail.com,+1 (415) 474-6967,4127,f0f06ccf96,"San Francisco, CA",HH_SINGLE_000593,115,9465.72,call_center,0.8059,0.3787,0.4491,0.2887,0.346,13,20,False,0.2338,medium
CUST_PREMIUM_001595,Aditi Gupta,Gold,aditi.gupta12@northstar.org,+1 (310) 489-4886,1071,e056f94102,"Los Angeles, CA",HH_SINGLE_000594,144,18018.86,app,0.5168,0.7743,0.6586,0.3211,0.6872,6,8,False,0.0795,low
CUST_PREMIUM_001596,Sora Wright,Green,sora.wright13@atlasmail.net,+1 (202) 614-2805,9139,dc38d5970e,"Washington, DC",HH_SINGLE_000595,73,4263.92,in_person,0.5776,0.3753,0.579,0.6459,0.7895,7,8,False,0.0501,low
CUST_PREMIUM_001597,Hazel Rossi,Gold,h.rossi@northstar.org,+1 (646) 662-0724,9680,3c11a02cb9,"London, UK",HH_SINGLE_000596,39,8124.31,web,0.2398,0.4898,0.201,0.1048,0.4717,4,7,False,0.1193,low
CUST_PREMIUM_001598,Jack Roberts,Gold,roberts.jack@example.com,+1 (212) 589-8643,5171,4777c5332c,"New York, NY",HH_SINGLE_000597,86,82309.72,web,0.8372,0.25,0.5614,0.6476,0.2305,1,1,False,0.0677,low
CUST_PREMIUM_001599,Diego Gupta,Green,diegogupta@atlasmail.net,+1 (415) 659-6562,2595,3d60459f1a,"San Francisco, CA",HH_SINGLE_000598,106,19465.8,app,0.5478,0.3167,0.7843,0.6484,0.2232,4,8,False,0.1083,low
CUST_PREMIUM_001600,Amelia Anderson,Gold,ameliaanderson@capital-demo.org,+1 (312) 685-4481,7178,becd7288bb,"Chicago, IL",HH_SINGLE_000599,5,32232.61,web,0.6862,0.6127,0.4903,0.5092,0.7166,14,21,True,0.2319,medium
CUST_PREMIUM_001601,Priya Taylor,Gold,priya.taylor@bluepeak.co,+1 (469) 865-2400,0502,19ac03ac24,"Tokyo, Japan",HH_SINGLE_000600,75,23200.37,in_person,0.6562,0.2341,0.3516,0.6394,0.4927,6,11,False,0.2248,medium
CUST_PREMIUM_001602,Nikhil Baker,Platinum,nikhil.baker19@summitmail.net,+1 (206) 803-0319,8633,6a6f3e675a,"Seattle, WA",HH_SINGLE_000601,20,77096.39,call_center,0.3237,0.6988,0.354,0.3763,0.5944,12,21,False,0.5256,high
CUST_PREMIUM_001603,Harper Murphy,Green,murphy.harper@example.com,+1 (310) 785-8238,8657,f0cf2ba48c,"Los Angeles, CA",HH_SINGLE_000602,52,9287.15,app,0.855,0.2761,0.6518,0.5133,0.3655,7,11,False,0.1309,low
CUST_PREMIUM_001604,Gabriel Patel,Platinum,gabriel.patel21@orchardmail.com,+1 (650) 243-6157,0484,c9a929cbe8,Singapore,HH_SINGLE_000603,5,25767.23,web,0.1331,0.063,0.4384,0.4134,0.0515,2,6,False,0.1909,low
CUST_PREMIUM_001605,Liam Evans,Gold,evans.liam@summitmail.net,+1 (310) 859-4076,1703,484900de5a,"Los Angeles, CA",HH_SINGLE_000604,106,51252.61,app,0.024,0.1761,0.2856,0.0742,0.0459,3,5,False,0.0419,low
CUST_PREMIUM_001606,Rafael Diaz,Platinum,diaz.rafael@atlasmail.net,+1 (404) 273-1995,4828,0a51c158cd,"Atlanta, GA",HH_SINGLE_000605,42,18133.77,call_center,0.1374,0.6198,0.5479,0.1345,0.2399,13,22,False,0.5397,high
CUST_PREMIUM_001607,Chloe Cooper,Centurion Black,cooper.chloe@example.com,+1 (214) 266-9914,0691,222039628d,"Dallas, TX",HH_SINGLE_000606,37,303788.27,call_center,0.502,0.7411,0.5035,0.6599,0.7536,8,19,True,0.2998,medium
CUST_PREMIUM_001608,Ravi Vance,Green,ravi.vance@vectorlabs.co,+1 (415) 292-7833,4112,0b623b26a5,"San Francisco, CA",HH_SINGLE_000607,66,26220.89,in_person,0.3652,0.7612,0.8783,0.543,0.8096,4,6,False,0.0985,low
CUST_PREMIUM_001609,Eleanor Robinson,Gold,robinson.eleanor@orchardmail.com,+1 (312) 318-5752,8304,239d710a0f,"Chicago, IL",HH_SINGLE_000608,108,15412.54,web,0.0692,0.7105,0.5985,0.6535,0.6677,12,19,False,0.2774,medium
CUST_PREMIUM_001610,Fatima Brown,Gold,fatimabrown@vectorlabs.co,+1 (617) 410-3671,2848,d75be9dec2,"Boston, MA",HH_SINGLE_000609,34,22272.87,web,0.5647,0.7749,0.638,0.674,0.7165,4,7,True,0.0857,low
CUST_PREMIUM_001611,Isla Garcia,Gold,isla.garcia28@vectorlabs.co,+1 (404) 458-1590,0731,4771500f6a,"Atlanta, GA",HH_SINGLE_000610,44,7023.98,call_center,0.0186,0.6459,0.3871,0.3148,0.1653,6,11,False,0.2024,medium
CUST_PREMIUM_001612,Theo Morgan,Gold,morgan.theo@summitmail.net,+1 (415) 440-9509,2403,442fcf4ca5,"San Francisco, CA",HH_SINGLE_000611,61,19645.59,app,0.55,0.3565,0.6676,0.1894,0.2405,3,5,False,0.0811,low
CUST_PREMIUM_001613,Isabella Rivera,Green,i.rivera@vectorlabs.co,+1 (646) 554-7428,7885,e0605bbc75,"London, UK",HH_00204,139,24178.1,app,0.6568,0.528,0.5926,0.6953,0.1433,7,12,True,0.2105,medium
CUST_PREMIUM_001614,Gabriel Anderson,Platinum,gabriel.anderson@bluepeak.co,+1 (305) 536-5347,7889,de633ab103,"Miami, FL",HH_SINGLE_000613,3,73091.39,call_center,0.5269,0.508,0.7578,0.8424,0.4211,1,2,False,0.0275,low
CUST_PREMIUM_001615,Maya Williams,Green,williams.maya@bluepeak.co,+1 (206) 584-3266,0188,f2ce30526f,"Seattle, WA",HH_00204,16,14406.32,app,0.2479,0.8204,0.5359,0.5245,0.8608,3,6,True,0.1652,low
CUST_PREMIUM_001616,Akira Patel,Gold,a.patel@summitmail.net,+1 (212) 555-1185,7139,b5fff62a80,"New York, NY",HH_00205,185,14736.33,app,0.857,0.5354,0.5141,0.8065,0.3625,14,20,False,0.2928,medium
CUST_PREMIUM_001617,Leo Sato,Platinum,l.sato@vectorlabs.co,+1 (646) 702-9104,9455,616be54de6,"London, UK",HH_SINGLE_000616,63,151341.62,call_center,0.6714,0.4649,0.556,0.4693,0.6733,13,18,False,0.1985,low
CUST_PREMIUM_001618,Emma Wang,Gold,e.wang@bluepeak.co,+1 (415) 662-7023,8581,bd329092a0,"San Francisco, CA",HH_SINGLE_000617,79,15631.16,app,0.9233,0.8004,0.3669,0.4756,0.4206,8,14,True,0.3108,medium
CUST_PREMIUM_001619,Sara Singh,Green,singh.sara@atlasmail.net,+1 (214) 710-4942,9166,d7dd4f09b1,"Dallas, TX",HH_SINGLE_000618,245,4226.45,app,0.4703,0.7708,0.3958,0.508,0.3118,5,5,False,0.0634,low
CUST_PREMIUM_001620,Nora Jones,Gold,nora.jones37@atlasmail.net,+1 (206) 769-2861,4582,ce90f53f3f,"Seattle, WA",HH_SINGLE_000619,11,33687.07,call_center,0.5726,0.5448,0.2096,0.5237,0.6435,8,11,True,0.1983,low
CUST_PREMIUM_001621,Alejandro Shah,Gold,alejandroshah@vectorlabs.co,+1 (646) 850-0780,6148,a2843484b5,"London, UK",HH_SINGLE_000620,21,14533.72,in_person,0.551,0.5479,0.5244,0.7074,0.8329,2,4,False,0.0849,low
CUST_PREMIUM_001622,Nathan Harris,Gold,nathanharris@harbor.example,+1 (312) 799-8699,9229,a3c7885c4c,"Chicago, IL",HH_SINGLE_000621,90,11686.36,app,0.5028,0.2795,0.3729,0.4242,0.3982,3,4,False,0.068,low
CUST_PREMIUM_001623,Benjamin Lewis,Gold,benjamin.lewis@atlasmail.net,+1 (202) 213-6618,9412,69e46397dd,"Washington, DC",HH_SINGLE_000622,33,7014.83,call_center,0.2859,0.2933,0.4647,0.627,0.4205,1,2,False,0.1327,low
CUST_PREMIUM_001624,Jack Robinson,Platinum,jack.robinson@northstar.org,+1 (617) 228-4537,8723,008a4a69c3,"Boston, MA",HH_SINGLE_000623,85,49202.81,in_person,0.0289,0.9744,0.153,0.3855,0.7327,3,8,False,0.3936,medium
CUST_PREMIUM_001625,Ibrahim Wilson,Gold,ibrahimwilson@harbor.example,+1 (310) 899-2456,8584,d42745363d,"Los Angeles, CA",HH_00208,34,1767.4,web,0.2916,0.52,0.6401,0.7125,0.5641,8,17,False,0.3589,medium
CUST_PREMIUM_001626,Zoe Smith,Gold,z.smith@bluepeak.co,+1 (310) 236-0375,5741,be989956e1,"Los Angeles, CA",HH_SINGLE_000625,105,9660.49,web,0.33,0.4821,0.4908,0.5561,0.562,7,11,False,0.1862,low
CUST_PREMIUM_001627,Dev Campbell,Gold,campbell.dev@example.com,+1 (617) 339-8294,7183,7ecf807f82,"Boston, MA",HH_SINGLE_000626,77,18905.98,web,0.4244,0.4741,0.4923,0.4956,0.4269,1,3,False,0.0599,low
CUST_PREMIUM_001628,Isla Banerjee,Gold,isla.banerjee45@capital-demo.org,+1 (416) 420-6213,2950,8c06c5b083,"Toronto, Canada",HH_00209,38,32745.04,call_center,0.4074,0.2628,0.534,0.371,0.1735,1,2,False,0.0192,low
CUST_PREMIUM_001629,Kabir Lewis,Gold,kabirlewis@orchardmail.com,+1 (212) 336-4132,6092,987da2bd64,"New York, NY",HH_00209,54,8124.14,app,0.6312,0.3068,0.714,0.3065,0.3836,14,20,False,0.156,low
CUST_PREMIUM_001630,Akira Khan,Gold,akira.khan47@atlasmail.net,+1 (404) 461-2051,9527,a7e60f5271,"Atlanta, GA",HH_SINGLE_000629,85,32879.0,call_center,0.4214,0.3246,0.5068,0.4683,0.4712,6,9,False,0.099,low
CUST_PREMIUM_001631,Nikhil Martin,Gold,nikhilmartin@example.com,+1 (202) 509-9970,5401,ea9f924e4c,"Washington, DC",HH_SINGLE_000630,20,97182.31,app,0.5754,0.5431,0.4397,0.6736,0.5338,14,21,False,0.4413,medium
CUST_PREMIUM_001632,Andre Ito,Green,ito.andre@bluepeak.co,+1 (214) 491-7889,7598,321389b97f,"Dallas, TX",HH_SINGLE_000631,138,11571.75,call_center,0.6736,0.3928,0.8727,0.6884,0.4757,3,5,False,0.0814,low
CUST_PREMIUM_001633,Olivia Murphy,Platinum,olivia.murphy50@summitmail.net,+1 (312) 506-5808,9522,d821a5e7e6,"Chicago, IL",HH_SINGLE_000632,52,88126.32,app,0.9302,0.7743,0.8552,0.7899,0.3521,8,11,False,0.1152,low
CUST_PREMIUM_001634,Nathan Cooper,Gold,cooper.nathan@northstar.org,+1 (305) 576-3727,1304,0414924a13,"Miami, FL",HH_SINGLE_000633,18,6324.01,call_center,0.6265,0.2591,0.7119,0.4302,0.6369,3,4,False,0.0766,low
CUST_PREMIUM_001635,Samuel Walker,Green,samuel.walker@harbor.example,+1 (415) 591-1646,3946,fbf7f4bdcd,"San Francisco, CA",HH_SINGLE_000634,65,4090.38,app,0.5809,0.5118,0.7309,0.7832,0.7674,7,12,False,0.1518,low
CUST_PREMIUM_001636,Hiro Adams,Platinum,hiro.adams53@vectorlabs.co,+1 (415) 628-9565,1486,bd79c868ed,"San Francisco, CA",HH_SINGLE_000635,74,47237.03,web,0.2878,0.3899,0.5343,0.5176,0.2923,2,6,False,0.0707,low
CUST_PREMIUM_001637,Harper Young,Green,young.harper@summitmail.net,+1 (212) 632-7484,1891,d20c2ed375,"New York, NY",HH_SINGLE_000636,19,1986.12,app,0.1933,0.4319,0.7005,0.607,0.7383,9,13,False,0.1516,low
CUST_PREMIUM_001638,Adrian Sato,Gold,adrian.sato@summitmail.net,+1 (415) 702-5403,8208,da98407711,"San Francisco, CA",HH_SINGLE_000637,140,32634.12,app,0.8189,0.5931,0.2779,0.4733,0.268,4,8,False,0.1708,low
CUST_PREMIUM_001639,Lucas Nakamura,Gold,lucas.nakamura@northstar.org,+1 (212) 706-3322,3900,f3b3ccb5c3,"New York, NY",HH_SINGLE_000638,72,14749.03,app,0.5679,0.1984,0.5327,0.8131,0.5869,3,7,False,0.0924,low
CUST_PREMIUM_001640,Theo Vance,Gold,theo.vance@atlasmail.net,+1 (469) 208-1241,5934,4b07130603,"Tokyo, Japan",HH_00213,52,9284.13,app,0.1757,0.8616,0.0246,0.8523,0.8746,2,7,True,0.417,medium
CUST_PREMIUM_001641,Chloe Diaz,Platinum,c.diaz@example.com,+1 (646) 890-9160,3791,d33e491879,"London, UK",HH_SINGLE_000640,130,10109.37,app,0.765,0.6166,0.6972,0.744,0.5198,1,3,False,0.0383,low
CUST_PREMIUM_001642,Hazel Lewis,Green,lewis.hazel@northstar.org,+1 (469) 282-7079,2939,7bc5785e1f,"Tokyo, Japan",HH_SINGLE_000641,103,6392.35,web,0.7229,0.8269,0.4211,0.5502,0.8412,9,18,False,0.4698,high
CUST_PREMIUM_001643,Omar Evans,Centurion Black,o.evans@northstar.org,+1 (312) 876-4998,0000,60d30fbdda,"Chicago, IL",HH_00214,42,132912.63,call_center,0.3733,0.6365,0.5019,0.5189,0.6374,14,25,False,0.3554,medium
CUST_PREMIUM_001644,Benjamin Banerjee,Platinum,banerjee.benjamin@summitmail.net,+1 (310) 202-2917,7976,725649b85e,"Los Angeles, CA",HH_00214,69,94551.2,web,0.4921,0.7459,0.1713,0.5134,0.1472,12,26,True,0.7119,high
CUST_PREMIUM_001645,Theo Rivera,Platinum,theo.rivera@northstar.org,+1 (404) 316-0836,7541,4b0869c6cf,"Atlanta, GA",HH_SINGLE_000644,198,61642.89,app,0.6506,0.6606,0.8975,0.9236,0.9036,11,14,False,0.0554,low
CUST_PREMIUM_001646,Harper Sato,Green,harper.sato63@example.com,+1 (416) 386-8755,1266,500494d33f,"Toronto, Canada",HH_SINGLE_000645,43,7510.15,app,0.0665,0.4182,0.067,0.0688,0.2862,2,4,False,0.1187,low
CUST_PREMIUM_001647,Grace Hernandez,Green,grace.hernandez@vectorlabs.co,+1 (212) 302-6674,9152,8bdf5f413a,"New York, NY",HH_SINGLE_000646,73,23507.53,app,0.7044,0.9065,0.0403,0.3656,0.6466,1,2,False,0.1609,low
CUST_PREMIUM_001648,Ravi Baker,Green,ravi.baker@orchardmail.com,+1 (312) 361-4593,4421,67251ae793,"Chicago, IL",HH_SINGLE_000647,8,25431.73,in_person,0.3455,0.4859,0.7543,0.511,0.8599,1,1,True,0.0161,low
CUST_PREMIUM_001649,Samuel Morgan,Green,s.morgan@summitmail.net,+1 (310) 387-2512,5165,7014309a85,"Los Angeles, CA",HH_SINGLE_000648,45,9700.75,in_person,0.3377,0.0926,0.9248,0.5228,0.1389,7,12,False,0.0673,low
CUST_PREMIUM_001650,Elena Carter,Platinum,elenacarter@example.com,+1 (617) 490-0431,4382,c92f41228d,"Boston, MA",HH_SINGLE_000649,107,95461.89,web,0.1356,0.1843,0.4214,0.0362,0.0955,9,15,False,0.1539,low
CUST_PREMIUM_001651,Akira Nakamura,Platinum,nakamura.akira@orchardmail.com,+1 (214) 494-8350,3592,d6079a0526,"Dallas, TX",HH_SINGLE_000650,36,31864.09,web,0.9122,0.4492,0.2941,0.4304,0.6913,10,17,True,0.1497,low
CUST_PREMIUM_001652,Harper Ahmed,Gold,harper.ahmed69@capital-demo.org,+1 (305) 542-6269,2626,9f63ca9fd2,"Miami, FL",HH_SINGLE_000651,37,17069.77,in_person,0.2871,0.6849,0.5525,0.1352,0.3509,2,2,True,0.028,low
CUST_PREMIUM_001653,Arjun Brown,Platinum,brown.arjun@vectorlabs.co,+1 (212) 524-4188,9645,7f9a181311,"New York, NY",HH_SINGLE_000652,22,50158.45,app,0.1135,0.9448,0.2735,0.553,0.6733,5,9,True,0.1656,low
CUST_PREMIUM_001654,Ravi Smith,Platinum,ravi.smith71@vectorlabs.co,+1 (415) 594-2107,6136,e3920d12cd,"San Francisco, CA",HH_SINGLE_000653,229,56659.94,web,0.8156,0.3271,0.948,0.5413,0.7873,7,8,False,0.0255,low
CUST_PREMIUM_001655,Akira Khan,Gold,khan.akira@orchardmail.com,+1 (214) 642-0026,6828,4f473b0347,"Dallas, TX",HH_SINGLE_000654,131,11403.65,app,0.5813,0.1909,0.746,0.5443,0.7777,1,1,False,0.0115,low
CUST_PREMIUM_001656,Camila Reed,Green,camilareed@bluepeak.co,+1 (310) 646-7945,7150,53d3b1d422,"Los Angeles, CA",HH_SINGLE_000655,116,18525.19,web,0.688,0.5114,0.4914,0.6836,0.4859,13,19,True,0.2497,medium
CUST_PREMIUM_001657,Riya Anderson,Gold,riyaanderson@harbor.example,+1 (305) 727-5864,0598,4f48c4b2b3,"Miami, FL",HH_SINGLE_000656,34,17820.07,app,0.6209,0.6937,0.4708,0.628,0.5029,6,7,False,0.1118,low
CUST_PREMIUM_001658,Ethan Nakamura,Gold,nakamura.ethan@bluepeak.co,+1 (212) 709-3783,2259,2ae099f217,"New York, NY",HH_SINGLE_000657,112,52366.85,app,0.18,0.8608,0.4151,0.2389,0.8236,3,4,True,0.1773,low
CUST_PREMIUM_001659,Elias Nguyen,Platinum,eliasnguyen@harbor.example,+1 (212) 746-1702,8961,0bdf8b58a9,"New York, NY",HH_SINGLE_000658,67,253273.02,app,0.5192,0.1657,0.7077,0.7542,0.4086,8,14,True,0.1232,low
CUST_PREMIUM_001660,Rafael Hall,Green,rafaelhall@bluepeak.co,+1 (617) 860-9621,2235,15ee63bbd1,"Boston, MA",HH_SINGLE_000659,88,20261.28,web,0.5942,0.0037,0.3787,0.0252,0.197,1,2,False,0.0371,low
CUST_PREMIUM_001661,Ravi Fernandez,Gold,ravi.fernandez@vectorlabs.co,+1 (312) 842-7540,6081,7a5103d391,"Chicago, IL",HH_SINGLE_000660,78,8232.43,web,0.3591,0.6282,0.442,0.5464,0.5957,3,4,False,0.0483,low
CUST_PREMIUM_001662,Olivia Walker,Platinum,olivia.walker79@vectorlabs.co,+1 (415) 890-5459,4799,1932be27c1,"San Francisco, CA",HH_SINGLE_000661,67,35122.89,web,0.4147,0.346,0.5498,0.3979,0.4628,1,2,False,0.0354,low
CUST_PREMIUM_001663,Olivia White,Green,white.olivia@capital-demo.org,+1 (917) 337-3378,7247,9ac6a47f8b,"Mumbai, India",HH_00220,91,4773.39,in_person,0.9487,0.3237,0.0556,0.1666,0.5875,5,9,False,0.1904,low
CUST_PREMIUM_001664,Amelia Wright,Platinum,wright.amelia@bluepeak.co,+1 (305) 286-1297,3466,65133eb052,"Miami, FL",HH_SINGLE_000663,62,22435.99,call_center,0.3075,0.7751,0.3405,0.4473,0.8286,14,22,False,0.3015,medium
CUST_PREMIUM_001665,Charlotte Jones,Green,charlotte.jones82@harbor.example,+1 (305) 323-9216,6612,6a23090cc2,"Miami, FL",HH_00221,83,7102.25,app,0.1914,0.4992,0.1209,0.5292,0.2731,2,4,False,0.1347,low
CUST_PREMIUM_001666,Victoria Williams,Green,victoria.williams83@bluepeak.co,+1 (206) 371-7135,9302,db88e61e7c,"Seattle, WA",HH_SINGLE_000665,22,13261.11,app,0.5832,0.6517,0.497,0.4936,0.5619,6,11,False,0.1398,low
CUST_PREMIUM_001667,Rei Reed,Green,rei.reed@summitmail.net,+1 (312) 364-5054,3604,7d3be7fd09,"Chicago, IL",HH_SINGLE_000666,37,11751.67,app,0.2614,0.0702,0.7335,0.3733,0.0425,3,4,False,0.0418,low
CUST_PREMIUM_001668,Emma Jones,Gold,emma.jones@capital-demo.org,+1 (305) 434-2973,4858,ea355af246,"Miami, FL",HH_SINGLE_000667,27,26603.99,app,0.1528,0.7443,0.7938,0.8409,0.1136,6,15,True,0.3548,medium
CUST_PREMIUM_001669,Olivia Murphy,Platinum,oliviamurphy@summitmail.net,+1 (212) 416-0892,2146,415697063e,"New York, NY",HH_SINGLE_000668,205,56007.65,web,0.2307,0.4181,0.4488,0.8023,0.6237,4,8,False,0.136,low
CUST_PREMIUM_001670,Noah Vance,Green,noah.vance@bluepeak.co,+1 (312) 475-8811,5742,f7ef7277c3,"Chicago, IL",HH_SINGLE_000669,84,4208.76,web,0.4981,0.7341,0.3759,0.4576,0.8463,2,2,False,0.1314,low
CUST_PREMIUM_001671,Amelia Young,Green,amelia.young@bluepeak.co,+1 (646) 600-6730,3527,78efb8e1db,"London, UK",HH_SINGLE_000670,91,9622.67,call_center,0.5524,0.7078,0.8968,0.5214,0.4058,1,1,False,0.0312,low
CUST_PREMIUM_001672,Ethan Kim,Platinum,ethankim@vectorlabs.co,+1 (310) 538-4649,8786,b5a19baa6a,"Los Angeles, CA",HH_SINGLE_000671,48,37220.68,call_center,0.322,0.2002,0.2445,0.3435,0.9242,1,1,False,0.0282,low
CUST_PREMIUM_001673,Naomi Lee,Green,naomilee@harbor.example,+1 (415) 597-2568,7706,0144071903,"San Francisco, CA",HH_SINGLE_000672,57,5918.54,app,0.7983,0.9404,0.7986,0.8962,0.9362,1,2,False,0.0559,low
CUST_PREMIUM_001674,Priya Jones,Platinum,priyajones@bluepeak.co,+1 (404) 689-0487,7070,a1ce6d13fa,"Atlanta, GA",HH_SINGLE_000673,142,82282.38,web,0.4657,0.6542,0.4767,0.572,0.5041,8,18,True,0.3667,medium
CUST_PREMIUM_001675,Avery Kapoor,Gold,a.kapoor@harbor.example,+1 (206) 704-8406,3530,0954dcb9bc,"Seattle, WA",HH_SINGLE_000674,25,13352.85,web,0.739,0.7147,0.692,0.5089,0.7932,14,22,True,0.4357,medium
CUST_PREMIUM_001676,Omar Ramirez,Gold,ramirez.omar@capital-demo.org,+1 (212) 675-6325,9960,a1d63d8f5b,"New York, NY",HH_SINGLE_000675,43,20359.73,web,0.3727,0.9709,0.1501,0.2749,0.7391,2,3,False,0.0535,low
CUST_PREMIUM_001677,Grace Lopez,Green,lopez.grace@atlasmail.net,+1 (305) 767-4244,3276,ecc8d680e0,"Miami, FL",HH_SINGLE_000676,99,15002.66,app,0.0468,0.9578,0.3464,0.0402,0.2814,6,13,False,0.3895,medium
CUST_PREMIUM_001678,Jonah Cooper,Platinum,jonahcooper@northstar.org,+1 (718) 203-2163,1750,1bdc8cf343,"Delhi, India",HH_SINGLE_000677,89,427066.62,call_center,0.3558,0.8509,0.8061,0.4162,0.2406,5,7,False,0.0814,low
CUST_PREMIUM_001679,Olivia Miller,Platinum,miller.olivia@atlasmail.net,+1 (206) 852-0082,9740,b5f6a108d3,"Seattle, WA",HH_SINGLE_000678,23,110292.86,app,0.3877,0.486,0.6615,0.5415,0.4536,14,30,True,0.6645,high
CUST_PREMIUM_001680,Hazel Robinson,Green,robinson.hazel@orchardmail.com,+1 (202) 222-8001,9634,c471b27aee,"Washington, DC",HH_00226,54,3667.92,web,0.5131,0.3321,0.8396,0.4943,0.3886,5,6,True,0.0597,low
CUST_PREMIUM_001681,Ananya Evans,Gold,ananya.evans1@bluepeak.co,+1 (646) 270-5920,3563,112cfa3488,"London, UK",HH_SINGLE_000680,52,9157.88,web,0.3676,0.4736,0.9942,0.5594,0.8249,14,20,False,0.109,low
CUST_PREMIUM_001682,Ravi Murphy,Gold,murphy.ravi@atlasmail.net,+1 (310) 208-3839,2882,78a2dd6bc6,"Los Angeles, CA",HH_00227,23,42601.74,call_center,0.4525,0.6867,0.218,0.4993,0.8237,14,27,True,0.4652,high
CUST_PREMIUM_001683,Amara Rodriguez,Green,amara.rodriguez3@example.com,+1 (212) 234-1758,9717,62cea9d86d,"New York, NY",HH_SINGLE_000682,71,20203.28,call_center,0.5354,0.6353,0.2615,0.4787,0.2827,2,5,False,0.1359,low
CUST_PREMIUM_001684,Noah Lee,Green,noah.lee4@summitmail.net,+1 (404) 359-9677,9010,df65958966,"Atlanta, GA",HH_00227,53,4321.56,in_person,0.405,0.8699,0.0768,0.3399,0.7621,4,5,True,0.1363,low
CUST_PREMIUM_001685,Lucas Diaz,Gold,lucas.diaz5@harbor.example,+1 (312) 330-7596,2013,66bb50db52,"Chicago, IL",HH_SINGLE_000684,86,35045.25,call_center,0.5474,0.8567,0.368,0.7854,0.5969,6,8,False,0.1258,low
CUST_PREMIUM_001686,Akira Murphy,Gold,murphy.akira@orchardmail.com,+1 (212) 345-5515,3650,a66828f1f2,"New York, NY",HH_SINGLE_000685,16,18746.26,web,0.5083,0.3182,0.2119,0.1221,0.2291,14,32,False,0.8359,high
CUST_PREMIUM_001687,Dev Ramirez,Platinum,dev.ramirez7@example.com,+1 (917) 525-3434,2684,b1e1141076,"Mumbai, India",HH_SINGLE_000686,26,7554.98,web,0.414,0.34,0.6286,0.5732,0.3801,1,2,False,0.0367,low
CUST_PREMIUM_001688,Hiro Evans,Gold,hiro.evans@example.com,+1 (650) 551-1353,4766,fa6df1c9c8,Singapore,HH_SINGLE_000687,14,18966.5,app,0.6653,0.785,0.7094,0.2697,0.3336,14,25,False,0.346,medium
CUST_PREMIUM_001689,Alejandro Morgan,Gold,alejandro.morgan@northstar.org,+1 (617) 533-9272,7686,7911992dd8,"Boston, MA",HH_SINGLE_000688,102,13100.53,in_person,0.6446,0.4114,0.4168,0.6186,0.7767,8,12,False,0.1605,low
CUST_PREMIUM_001690,Liam Clark,Green,liamclark@example.com,+1 (469) 658-7191,7148,98f9880563,"Tokyo, Japan",HH_SINGLE_000689,79,3924.82,in_person,0.3406,0.8345,0.2232,0.1735,0.5269,4,7,False,0.1693,low
CUST_PREMIUM_001691,Isabella Reed,Gold,isabella.reed11@vectorlabs.co,+1 (214) 574-5110,6762,8834143f7e,"Dallas, TX",HH_SINGLE_000690,113,9817.51,web,0.4307,0.417,0.4246,0.5708,0.3883,10,15,True,0.2137,medium
CUST_PREMIUM_001692,Emma Nguyen,Platinum,nguyen.emma@atlasmail.net,+1 (212) 567-3029,2009,51a16bfc50,"New York, NY",HH_SINGLE_000691,27,10115.69,in_person,0.6443,0.1453,0.8223,0.4945,0.5567,1,2,False,0.0179,low
CUST_PREMIUM_001693,Elias Walker,Gold,elias.walker13@bluepeak.co,+1 (718) 758-0948,8716,e83a47756a,"Delhi, India",HH_SINGLE_000692,91,10100.44,in_person,0.5683,0.6973,0.4882,0.6378,0.413,10,17,True,0.4619,high
CUST_PREMIUM_001694,Miguel Kumar,Gold,kumar.miguel@northstar.org,+1 (718) 795-8867,8092,3cc80d4b78,"Delhi, India",HH_SINGLE_000693,174,14315.13,app,0.0387,0.5754,0.7465,0.1333,0.1253,6,11,False,0.171,low
